,banksy_niche,core_global,curl,elongation,purity,linearity
1220,1,tma1_A2,0.0,0.2602898514037272,1.0,0.9315947343354088
1221,1,tma1_A2,0.0,0.3628756257495437,1.0,1.0
1222,1,tma1_A2,0.0,0.4383678498257291,0.9117647058823529,1.0
1223,1,tma1_B2,0.0,0.6015508012396742,0.6363636363636364,1.0
1224,1,tma1_B2,0.0,0.6531535240698332,0.6590909090909091,1.0
1225,1,tma1_B2,0.0,0.15898141537134758,0.5378486055776892,0.8296165062327014
1226,1,tma1_B2,0.0,0.7053473974763831,0.8,0.8770537854971887
1227,1,tma1_B2,0.0,0.4925860916051107,0.576271186440678,0.8091687874613024
1228,1,tma1_D1,0.0,0.32650475076317576,0.39274447949526814,1.0
1229,1,tma1_D1,0.0,0.528667937768581,0.8488372093023255,1.0
1230,1,tma1_D1,0.019227821694983716,0.3463271970929255,0.8,0.7809526410490757
1231,1,tma1_D1,0.0,0.6497079592767022,0.813953488372093,1.0
1232,1,tma1_D1,0.0,0.2451594536433691,0.6590909090909091,0.850821113375594
1233,1,tma1_D1,0.0,0.6696585039300758,0.7380952380952381,0.8968631999621425
1234,1,tma1_D1,0.0,0.02993333340321913,1.0,1.0
1235,1,tma1_D1,0.0,0.5342478452910824,0.5130344108446299,0.8289899326726018
1236,1,tma1_D1,0.0,0.4835890927093922,0.5631067961165048,1.0
1237,1,tma1_D1,0.0,0.292297150603815,0.6082474226804123,0.8522053500980455
1238,1,tma1_D1,0.0,0.07498268506005967,1.0,0.7689095547461136
1239,1,tma1_D1,0.0,0.1516855100523612,0.9259259259259259,0.894935531855982
1240,1,tma1_D1,0.0,0.16221179056241808,0.7377049180327869,1.0
1241,1,tma1_D1,0.0,0.048354705465493475,0.6666666666666666,0.8257170592775878
1242,1,tma1_D1,0.0,0.37189042231764513,0.9318181818181818,1.0
1243,1,tma1_D1,0.0,0.7036619640566609,0.9047619047619048,1.0
1244,1,tma1_D1,0.0,0.4346462346805623,0.452970297029703,0.8324194575935382
1245,1,tma1_D1,0.0,0.36533551179668144,0.6666666666666666,0.8214348403611903
1246,1,tma1_D1,0.0,0.35146564380193057,0.9166666666666666,0.9254480221965061
1247,1,tma1_D1,0.0,0.3752809930248999,0.64,0.6979975086665501
1248,1,tma1_D1,0.0,0.5128864157423827,0.6111111111111112,1.0
1249,1,tma1_D1,0.0,0.3509071712415994,0.3546019198193111,0.740093920603792
1250,1,tma1_D1,0.0,0.560187933099145,1.0,1.0
1251,1,tma1_D1,0.0,0.09636586152404225,0.7835051546391752,0.7089877219051222
1252,1,tma1_D1,0.0,0.6730917521576097,0.8,1.0
1253,1,tma1_D1,0.0,0.5397930630203136,0.8666666666666667,1.0
1254,1,tma1_D1,0.0,0.6543275651616565,0.6842105263157895,1.0
1255,1,tma1_D1,0.0,0.39270132570958316,0.8823529411764706,0.7706533291057492
1256,1,tma1_D1,0.0,0.42839965421375337,0.5583333333333333,0.9004730052008839
1257,1,tma1_D1,0.0,0.2887861915669935,0.6136363636363636,1.0
1258,1,tma1_D1,0.0,0.5358425846000148,0.7368421052631579,1.0
1259,1,tma1_D1,0.0,0.3890979513406122,0.5029045643153527,1.0
1260,1,tma1_D1,0.0,0.6170194825219077,0.5261083743842364,1.0
1261,1,tma1_D1,0.0,0.6841760936033822,0.5230769230769231,1.0
1262,1,tma1_D1,0.0,0.15832952337465822,1.0,1.0
1263,1,tma1_D1,0.0,0.8066386342823523,0.8064516129032258,1.0
1264,1,tma1_D1,0.0,0.21689107668660668,0.603030303030303,0.7904664591681336
1265,1,tma1_D1,0.0,0.4208951898726304,0.6176470588235294,0.8140204341140014
1266,1,tma1_D1,0.0,0.6309125145590098,0.631578947368421,0.8409035002140579
1267,1,tma1_D1,0.0,0.5883764589818465,0.9107142857142857,1.0
1268,1,tma1_D1,0.0,0.36970565593096827,0.642578125,1.0
1269,1,tma1_D1,0.0,0.6491033849203707,0.7950310559006211,1.0
1270,1,tma1_D1,0.0,0.440019007915184,0.7984293193717278,1.0
1271,1,tma1_D1,0.0,0.47566256247224936,0.5727574750830565,1.0
1272,1,tma1_D1,0.0,0.33230995140993524,1.0,0.7491901218004886
1273,1,tma1_D1,0.0,0.11212745902550991,0.7352941176470589,0.7628037432004516
1274,1,tma1_D1,0.0,0.5535683037363504,0.8205128205128205,1.0
1275,1,tma1_D1,0.0,0.2941829527624885,1.0,0.7455223155587921
1276,1,tma1_D1,0.0,0.49143183310990723,1.0,1.0
1277,1,tma1_D1,0.0,0.48667485821371514,1.0,1.0
1278,1,tma1_D1,0.0,0.6360085916766127,0.6830985915492958,1.0
1279,1,tma1_D1,0.0,0.501757922500451,0.7189189189189189,0.7745932396773535
1280,1,tma1_D1,0.0,0.5783570257219678,0.88,0.8347175918599714
1281,1,tma1_D1,0.0,0.18374957486559618,1.0,1.0
1282,1,tma1_D1,0.0,0.47475870570663936,0.7906976744186046,0.8565472856275504
1283,1,tma1_D1,0.0,0.49664731523273786,0.82,1.0
1284,1,tma1_F1,0.0,0.32435548643341716,0.5743243243243243,0.7688138532863329
1285,1,tma1_F1,0.0,0.26363152473952933,0.5855855855855856,0.82306279613255
1286,1,tma1_F1,0.0,0.370467075650458,1.0,1.0
1287,1,tma1_F1,0.0,0.6084954575905188,0.8571428571428571,0.8054448467053749
1288,1,tma1_F1,0.0,0.3620031600701513,0.7619047619047619,1.0
1289,1,tma1_F1,0.0,0.5597596299383159,0.6867469879518072,1.0
1290,1,tma1_F1,0.0,0.5784401596571216,0.9333333333333333,1.0
1291,1,tma1_F1,0.0,0.07869651820985724,0.9545454545454546,0.8212599569864663
1292,1,tma1_F1,0.0,0.354113946101282,0.3800738007380074,0.7131408183113414
1293,1,tma1_F1,0.0,0.6236771636766407,0.6268656716417911,1.0
1294,1,tma1_F1,0.0,0.253742728523615,0.8695652173913043,0.7296888586781899
1295,1,tma1_F1,0.0,0.7223181612049618,0.8372093023255814,1.0
1296,1,tma1_F1,0.0,0.43107920844630054,0.5153284671532846,1.0
1297,1,tma1_F1,0.0,0.4837876271602549,0.7017543859649122,1.0
1298,1,tma1_F1,0.0,0.33290027176395864,1.0,1.0
1299,1,tma1_F1,0.036294180180444946,0.012992426428061754,0.8421052631578947,0.8156898959334346
1300,1,tma1_F1,0.0,0.12866422458919335,0.40508221225710017,0.7585950328253046
1301,1,tma1_F1,0.0,0.23872220674441302,0.9473684210526315,1.0
1302,1,tma1_F1,0.0,0.3982162520542565,0.4556126192223037,0.9275906529210315
1303,1,tma1_F1,0.0,0.382325974580234,0.9069767441860465,1.0
1304,1,tma1_F1,0.0,0.4875819333740188,0.8235294117647058,0.791092587421612
1305,1,tma1_F1,0.0,0.6554166708556651,0.8888888888888888,1.0
1306,1,tma1_E1,0.0,0.37929130045381854,0.5847457627118644,1.0
1307,1,tma1_E1,0.0,0.689757360687149,0.56797583081571,0.946219120964406
1308,1,tma1_E1,0.0,0.24058280018777822,0.5757575757575758,0.854185156341664
1309,1,tma1_E1,0.0,0.41166510915459176,0.9411764705882353,0.7320482818323931
1310,1,tma1_E1,0.0,0.5319160943715407,0.6171003717472119,0.9011196835147581
1311,1,tma1_E1,0.045135928907228284,0.08853776771242461,0.7017543859649122,0.7841537273588729
1312,1,tma1_E1,0.0,0.5916581158154666,0.75,1.0
1313,1,tma1_E1,0.0,0.809577613638099,0.8181818181818182,1.0
1314,1,tma1_E1,0.0,0.6243336812358969,0.9074074074074074,1.0
1315,1,tma1_E1,0.0,0.636983287150445,0.6505576208178439,1.0
1316,1,tma1_E1,0.0,0.27737630378293443,0.6285714285714286,1.0
1317,1,tma1_E1,0.0,0.38798575409830816,1.0,1.0
1318,1,tma1_E1,0.0,0.3791848345729609,0.5684113865932048,1.0
1319,1,tma1_E1,0.0,0.09918135326642663,0.6395348837209303,0.8739949790734136
1320,1,tma1_E1,0.0,0.24809104832584106,0.4891304347826087,0.9286463241337052
1321,1,tma1_E1,0.0,0.5419172956609821,0.8,1.0
1322,1,tma1_E1,0.0,0.6075924552234102,0.7804878048780488,1.0
1323,1,tma1_E1,0.0,0.2036548393314218,0.7428571428571429,0.7886703063890652
1324,1,tma1_E1,0.0,0.7076674100441844,0.5609065155807366,1.0
1325,1,tma1_E1,0.0,0.33055669768438467,0.6172839506172839,1.0
1326,1,tma1_E1,0.0,0.4930979802000546,0.9333333333333333,0.7795126580248803
1327,1,tma1_E1,0.0,0.6897547976267855,0.46445497630331756,1.0
1328,1,tma1_E1,0.0,0.3108304988370111,0.6052631578947368,0.7968761832240042
1329,1,tma1_E1,0.0,0.3785623146705783,1.0,0.8279064227721026
1330,1,tma1_E1,0.0,0.6770384660367472,1.0,1.0
1331,1,tma1_E1,0.0,0.6775186993207066,0.6944444444444444,1.0
1332,1,tma1_E1,0.0,0.22169126328866007,0.7647058823529411,0.8288485364781689
1333,1,tma1_E1,0.0,0.04553947950824855,0.9076923076923077,0.8824744853397212
1334,1,tma1_E1,0.0,0.20811744124606124,0.7,0.7210307973637993
1335,1,tma1_E1,0.0,0.3016560614769055,0.88,0.9112660621289678
1336,1,tma1_E1,0.0,0.3613837499333521,0.65,0.9393417619521272
1337,1,tma1_E1,0.0,0.5483321955124111,0.41363636363636364,1.0
1338,1,tma1_E1,0.0,0.6324167978728771,0.3679144385026738,0.8865546242788249
1339,1,tma1_F1,0.0,0.5754430510756557,0.6670428893905191,1.0
1340,1,tma1_F1,0.0,0.4602206387425296,0.6238532110091743,0.866520642683489
1341,1,tma1_F1,0.0,0.1557680860359033,0.6274509803921569,0.7735111243085373
1342,1,tma1_F1,0.0,0.36707800883850006,1.0,1.0
1343,1,tma1_F1,0.0,0.2468300964431105,0.8333333333333334,1.0
1344,1,tma1_E1,0.0,0.05814094763729405,0.7093023255813954,1.0
1345,1,tma1_F1,0.0,0.06453635524943702,0.6580310880829016,0.8035790898161779
1346,1,tma1_F1,0.0,0.6379305947903168,0.96,1.0
1347,1,tma1_E1,0.0,0.7123739893150075,0.8461538461538461,1.0
1348,1,tma1_E1,0.0,0.7094532249100889,0.8732394366197183,1.0
1349,1,tma1_F1,0.0,0.22810832748682663,0.6371681415929203,1.0
1350,1,tma1_F1,0.0,0.15448874459915085,0.6233766233766234,0.7942061247569951
1351,1,tma1_F1,0.0,0.5432070352429405,0.8,1.0
1352,1,tma1_F1,0.0,0.08575736084150387,0.7872340425531915,0.7369526557540159
1353,1,tma1_F1,0.0,0.4033812812532154,0.9473684210526315,0.7605707985618905
1354,1,tma1_F1,0.0,0.4130452457549476,0.7027027027027027,1.0
1355,1,tma1_E1,0.0,0.3700174412862124,0.7692307692307693,0.744688999704015
1356,1,tma1_E1,0.0,0.5628518502751856,0.9523809523809523,1.0
1357,1,tma1_E1,0.0,0.21807193630266697,0.8095238095238095,1.0
1358,1,tma1_E1,0.0,0.3549932520399486,0.9,0.7653403635592397
1359,1,tma1_E1,0.0,0.24274977293505262,0.6875,0.7518932874729798
1360,1,tma1_E1,0.039292318133440474,0.12449916948144535,0.6421052631578947,0.7895748576334625
1361,1,tma1_E1,0.0,0.3927741298961295,0.36538461538461536,0.7832975455035153
1362,1,tma1_E1,0.0,0.7072544728560511,0.8076923076923077,1.0
1363,1,tma1_E1,0.0,0.7500696741749333,0.6538461538461539,1.0
1364,1,tma1_E1,0.0,0.5380881349936988,0.5826086956521739,1.0
1365,1,tma1_E1,0.0,0.5865328266038152,0.9444444444444444,0.8187455412078166
1366,1,tma1_E1,0.010046782020014411,0.28144705350140264,0.7567567567567568,0.7812766161587728
1367,1,tma1_E1,0.0,0.5641546510916564,0.8888888888888888,1.0
1368,1,tma1_E1,0.0,0.5409658633310968,0.8823529411764706,1.0
1369,1,tma1_E1,0.0,0.6138726254561211,0.8571428571428571,0.7266008719559895
1370,1,tma1_B2,0.0,0.5599891511878823,1.0,1.0
1371,1,tma1_C2,0.0,0.6022692431550484,0.8653846153846154,1.0
1372,1,tma1_D2,0.0,0.32812681732070403,0.5168539325842697,0.772068107923382
1373,1,tma1_D2,0.0,0.5934734464447252,0.6388888888888888,1.0
1374,1,tma1_D2,0.0,0.19210400660378224,0.311456830826293,0.7343894691527909
1375,1,tma1_D2,0.0,0.5878432390900706,0.4316860465116279,1.0
1376,1,tma1_D2,0.0,0.2752055304949764,0.9523809523809523,1.0
1377,1,tma1_D2,0.0,0.39117010494569737,0.6413043478260869,1.0
1378,1,tma1_D2,0.0,0.2927696932863798,0.4350282485875706,1.0
1379,1,tma1_D2,0.0,0.4464971012660637,0.7122302158273381,0.7385780463551753
1380,1,tma1_D2,0.0,0.6132649018307389,1.0,1.0
1381,1,tma1_C2,0.0,0.3928275109069169,0.6689655172413793,0.7891868466488984
1382,1,tma1_D2,0.0,0.2972245656957623,0.9310344827586207,1.0
1383,1,tma1_D2,0.0,0.2764089963088009,0.9036144578313253,1.0
1384,1,tma1_D2,0.0,0.06391896455037738,0.8225806451612904,0.8063652117714968
1385,1,tma1_D2,0.0,0.23797893273851423,0.4442748091603053,0.7903003770488014
1386,1,tma1_D2,0.0,0.6643417921785972,0.5466666666666666,1.0
1387,1,tma1_C2,0.0,0.28033898718294437,0.9375,0.7433057348063863
1388,1,tma1_D2,0.0,0.34295423702848926,0.7092198581560284,0.7502029786020266
1389,1,tma1_D2,0.0,0.45115492998789075,0.8260869565217391,1.0
1390,1,tma1_D2,0.0,0.7075504169470992,0.527165932452276,1.0
1391,1,tma1_D2,0.0,0.40299346024452454,0.8192771084337349,1.0
1392,1,tma1_D2,0.0,0.46664266468893767,0.48828125,1.0
1393,1,tma1_D2,0.0,0.596271909098036,0.5897435897435898,1.0
1394,1,tma1_D2,0.0,0.5551903137082261,0.875,0.8314063250148674
1395,1,tma1_D2,0.0,0.5506572628800714,0.9285714285714286,0.8802546721398787
1396,1,tma1_D2,0.0,0.22132532801029958,0.7941176470588235,0.8830802877685001
1397,1,tma1_C2,0.0,0.7518292875045353,0.8588235294117647,1.0
1398,1,tma1_E2,0.0,0.5365321468344797,0.5348837209302325,1.0
1399,1,tma1_E2,0.0,0.24586711078255308,0.5376106194690266,0.7362117980676324
1400,1,tma1_E2,0.0,0.28755271580299446,0.45377805229565576,1.0
1401,1,tma1_E2,0.0,0.3740365972406745,0.5774647887323944,0.8112837603340972
1402,1,tma1_E2,0.0,0.08604138187871557,0.8343558282208589,0.8090010892609546
1403,1,tma1_E2,0.0,0.07137199493043578,0.8292682926829268,0.7199462790209809
1404,1,tma1_E2,0.0,0.31628737435306353,0.8703703703703703,0.8272862410060623
1405,1,tma1_E2,0.0,0.6278286778144111,0.6989247311827957,1.0
1406,1,tma1_E2,0.0,0.6372104138697596,0.7368421052631579,0.8846300530523402
1407,1,tma1_E2,0.0,0.3837101202773432,0.6875,0.8914080543936763
1408,1,tma1_E2,0.0,0.43399813328399295,0.5384615384615384,1.0
1409,1,tma1_E2,0.0,0.1868130617783379,0.4673913043478261,0.69910412281765
1410,1,tma1_E2,0.0,0.45228039786146423,0.7072243346007605,1.0
1411,1,tma1_E2,0.0,0.5799429246771017,0.6,1.0
1412,1,tma1_E2,0.0,0.40079516184110053,0.8308457711442786,1.0
1413,1,tma1_E2,0.0,0.6271499811372818,0.8125,1.0
1414,1,tma1_D2,0.0,0.32523486222922826,0.6911196911196911,0.6837840919954806
1415,1,tma1_D2,0.0,0.42660921054231715,0.8157894736842105,0.8874615496029181
1416,1,tma1_D2,0.0,0.5194287632589211,0.6306306306306306,0.8187570651776636
1417,1,tma1_D2,0.0,0.4364872750667397,0.6058394160583942,0.7744331162736224
1418,1,tma1_D2,0.0,0.3002625474048388,0.5625,0.8837113144449142
1419,1,tma1_D2,0.0,0.726141923228076,0.625,0.8587775332487061
1420,1,tma1_D2,0.0,0.32694622776210425,0.47878787878787876,0.93125429725195
1421,1,tma1_D2,0.0,0.5602091148839164,0.8571428571428571,0.8331189542673386
1422,1,tma1_D2,0.0,0.05211969714645659,0.5172413793103449,0.7169937178532406
1423,1,tma1_D2,0.0,0.14060365330559543,0.7659574468085106,0.867292175694702
1424,1,tma1_D2,0.0,0.8296103818249934,0.639344262295082,1.0
1425,1,tma1_D2,0.0,0.4682489167259074,0.6521739130434783,1.0
1426,1,tma1_D2,0.021742967915236444,0.0599242430694078,0.85,0.7494096260109566
1427,1,tma1_D2,0.0,0.6719169760742459,0.6378378378378379,1.0
1428,1,tma1_D2,0.0,0.2512316162959074,0.5555555555555556,0.8048920727424937
1429,1,tma1_D2,0.0,0.3831958218344266,0.85,0.8786762359021082
1430,1,tma1_D2,0.0,0.03963978653248501,0.6428571428571429,0.8030890111717729
1431,1,tma1_D2,0.0,0.7989107785948354,0.7894736842105263,1.0
1432,1,tma1_D2,0.0,0.6022728283938589,0.75,1.0
1433,1,tma1_D2,0.0,0.6524705502330337,0.5869565217391305,1.0
1434,9,tma3_E1,0.0,0.59412907772076,0.6545454545454545,1.0
1435,9,tma3_E1,0.0,0.3031581344955522,0.5714285714285714,0.7312286867959518
1436,9,tma3_D1,0.0,0.3663454433216087,0.7111111111111111,1.0
1437,9,tma3_D1,0.0,0.5230722804945198,0.9565217391304348,0.8507465472512258
1438,9,tma3_D1,0.0,0.042509634692858844,0.84375,0.6962534100134787
1439,9,tma3_D1,0.0,0.0902132377992595,0.6458333333333334,0.9082731973337511
1440,9,tma3_D1,0.0,0.6103831016081169,0.5588235294117647,1.0
1441,9,tma3_D1,0.0,0.03539505297552881,0.627906976744186,0.8249578037840742
1442,9,tma3_D1,0.0,0.792099852281471,0.9583333333333334,1.0
1443,9,tma3_E1,0.0,0.247407577873742,0.5753424657534246,1.0
1444,9,tma3_E1,0.0,0.49762768162641524,0.8,1.0
1445,9,tma3_E1,0.0,0.7139527168088204,0.46,1.0
1446,9,tma3_E1,0.0,0.5703108497182339,0.5735294117647058,0.8227646146709081
1447,9,tma3_E1,0.0,0.4409409062910342,0.7142857142857143,1.0
1448,9,tma3_E1,0.0,0.6095238830584315,0.6842105263157895,0.9460918810606339
1449,9,tma3_E1,0.0,0.6669110856340126,0.6341463414634146,0.8322796128862092
1450,9,tma3_E1,0.0,0.5428768673636805,0.8888888888888888,1.0
1451,9,tma3_E1,0.0,0.43221259174554727,0.8636363636363636,1.0
1452,9,tma3_E1,0.0,0.03008026155341792,0.7464788732394366,0.7073588630477317
1453,9,tma3_E1,0.0,0.08136554625176107,0.6551724137931034,1.0
1454,9,tma3_E1,0.0,0.04282873945198651,0.8,0.5525978624686151
1455,9,tma3_E1,0.0,0.5582037443079819,0.5666666666666667,1.0
1456,9,tma3_E1,0.0,0.3310494236530138,0.9523809523809523,0.7822263876976638
1457,9,tma3_C1,0.0,0.49630448892674095,1.0,1.0
1458,9,tma3_E1,0.0,0.27554904878218245,0.9444444444444444,1.0
1459,9,tma3_D1,0.0,0.3746081141011173,1.0,0.9012849958471266
1460,9,tma3_D1,0.0,0.35336757471891356,0.6071428571428571,0.9286536701109279
1461,9,tma3_D1,0.0,0.15499589031014793,0.6,0.787842143891811
1462,9,tma3_E1,0.0,0.4002784525000691,0.6078431372549019,1.0
1463,9,tma3_E1,0.0,0.6277090442232753,0.7254901960784313,0.8639956662486185
1464,9,tma3_E1,0.0,0.3976750840660618,0.7974683544303798,0.8412711354108826
1465,9,tma3_E1,0.0,0.5517335776679295,0.5373134328358209,1.0
1466,9,tma3_E1,0.0,0.5697877753321294,0.84,1.0
1467,9,tma3_E1,0.0,0.3283780518172096,0.8095238095238095,1.0
1468,9,tma3_E1,0.0,0.40567867308785355,0.68,1.0
1469,9,tma3_E1,0.0,0.5173766033355829,0.55,0.7952950749783315
1470,9,tma3_E1,0.0,0.46690895842542934,0.7948717948717948,0.8366537945072693
1471,9,tma3_E1,0.0,0.4652210707272916,0.6818181818181818,1.0
1472,9,tma3_E1,0.0,0.2052626723878952,0.6,1.0
1473,9,tma3_E1,0.0,0.23887248163676722,0.7058823529411765,0.8340370859482671
1474,9,tma3_E1,0.12391563323766386,0.10594288303468413,0.4666666666666667,0.7581774712942178
1475,9,tma3_E1,0.0,0.5762160346832601,0.7241379310344828,1.0
1476,9,tma3_E1,0.0,0.5148493085925774,0.7894736842105263,1.0
1477,9,tma3_E1,0.0,0.6700736774331759,0.5949367088607594,1.0
1478,9,tma3_E1,0.0,0.5985764828942752,0.6491228070175439,1.0
1479,9,tma3_E1,0.0,0.4447582994659496,0.95,1.0
1480,9,tma3_E1,0.0,0.03748475531600648,0.5439330543933054,0.8806919041749729
1481,9,tma3_E1,0.0,0.5910808933610823,0.41700404858299595,1.0
1482,9,tma3_E1,0.12843048651311662,0.02661750030037935,0.6153846153846154,1.0
1483,9,tma3_E1,0.0,0.37690727019228676,0.65,1.0
1484,9,tma3_E1,0.0,0.3877360225946045,0.5106382978723404,0.9205646420934406
1485,9,tma3_E1,0.0,0.5104322172611215,0.53125,0.8107883740802428
1486,9,tma3_E1,0.0,0.09626940310328613,0.75,0.7055745905559672
1487,9,tma3_E1,0.0,0.025727585760932703,0.8717948717948718,0.8279432426522705
1488,9,tma3_E1,0.0,0.35851190913801134,0.3642149929278642,1.0
1489,9,tma3_E1,0.0,0.374468653949556,0.918918918918919,1.0
1490,9,tma3_E1,0.0,0.5478669942209495,0.7777777777777778,0.8310311317041006
1491,9,tma3_E1,0.0,0.34811826319260064,0.5,0.7727006858125554
1492,9,tma3_E1,0.0,0.34799797046020275,0.84375,0.7499605409313181
1493,9,tma3_E1,0.0,0.33636762428371636,0.37371134020618557,0.8428287621369207
1494,9,tma3_E1,0.0,0.3784176690077051,0.6296296296296297,1.0
1495,9,tma3_E1,0.0,0.23022081149125673,0.8888888888888888,1.0
1496,9,tma3_E1,0.05935099619169082,0.17200727626781942,0.8545454545454545,0.7359867801800745
1497,9,tma3_E1,0.0,0.5172209607426257,0.8846153846153846,1.0
1498,9,tma3_E1,0.0,0.4135072420898509,0.875,1.0
1499,9,tma3_D2,0.0,0.7062017834168132,0.6896551724137931,0.9273706797151304
1500,9,tma3_D2,0.0,0.7093781973271318,0.7627118644067796,1.0
1501,9,tma3_D2,0.0,0.4746506195822715,0.5,0.9196598576860459
1502,9,tma3_D2,0.0,0.6306332226870925,0.9333333333333333,1.0
1503,9,tma3_D2,0.0,0.4834946454594016,0.7021276595744681,1.0
1504,9,tma3_D2,0.0,0.6819301638083493,0.6538461538461539,1.0
1505,9,tma3_D2,0.0,0.6035075082202488,0.7282608695652174,1.0
1506,9,tma3_D2,0.0,0.4062039068578577,0.75,1.0
1507,9,tma3_D2,0.0,0.34572663071284326,0.8947368421052632,1.0
1508,9,tma3_D2,0.0,0.20300361956897373,0.875,0.7664638912616534
1509,9,tma3_D2,0.0,0.811833890120867,0.391304347826087,1.0
1510,9,tma3_C2,0.0,0.6578115221370953,0.6938775510204082,1.0
1511,9,tma3_C2,0.0,0.6376431639337061,0.5882352941176471,1.0
1512,9,tma3_C2,0.0,0.5448288185742897,0.85,1.0
1513,9,tma3_C2,0.0,0.6002880900086245,0.6785714285714286,1.0
1514,9,tma3_C2,0.0,0.5392612319426131,0.47115384615384615,0.812805983106711
1515,9,tma3_C2,0.0,0.591657085494929,0.6190476190476191,1.0
1516,9,tma3_C2,0.0,0.6743184382290973,0.6,0.9321433388254572
1517,9,tma3_C2,0.0,0.6563015295474695,0.5384615384615384,1.0
1518,9,tma3_C2,0.0,0.4598745362315454,0.7857142857142857,0.8090881512434732
1519,9,tma3_C2,0.0,0.578739268743055,0.6756756756756757,1.0
1520,9,tma3_C2,0.0,0.6127110552346338,0.8,0.8778355226118576
1521,9,tma3_C2,0.0,0.5352185136826266,0.8823529411764706,0.8979752250698657
1522,9,tma3_C2,0.0,0.4263094587839644,0.38557993730407525,1.0
1523,9,tma3_C2,0.0,0.4976492854248149,0.5652173913043478,1.0
1524,9,tma3_C2,0.0,0.2992665807545509,0.5,0.7113711310004228
1525,9,tma3_C2,0.0,0.556939074404815,0.6590909090909091,1.0
1526,9,tma3_C2,0.0,0.0706396580214187,0.6363636363636364,0.7696921770255182
1527,9,tma3_C2,0.0,0.46956271140586514,1.0,1.0
1528,9,tma3_C2,0.0,0.5794356387461891,0.7575757575757576,0.9140569534415866
1529,9,tma3_C2,0.0,0.5961786003770043,0.5319148936170213,0.9490358814628979
1530,9,tma3_D2,0.0,0.15394681003196253,0.4918032786885246,0.840127545701377
1531,9,tma3_D2,0.0,0.29008405839293805,0.45454545454545453,0.8244694690141029
1532,9,tma3_D2,0.0,0.48695986299794747,0.5588235294117647,1.0
1533,9,tma3_D2,0.0,0.2802020591590535,0.45622119815668205,0.781166333698162
1534,9,tma3_D2,0.0,0.7108269024819609,0.7407407407407407,0.8581667712481615
1535,9,tma3_D2,0.0,0.0827160197483795,0.62,0.6980296615389527
1536,9,tma3_D2,0.0,0.2170282512252495,0.6481481481481481,0.6724406272713563
1537,9,tma3_D2,0.0,0.18931308574891292,0.8157894736842105,0.7446625063708774
1538,9,tma3_D2,0.0,0.42224442712334664,0.6097560975609756,0.8077479049098691
1539,9,tma3_D2,0.0,0.3807976290757096,0.5196078431372549,0.7805180943953229
1540,9,tma3_D2,0.0,0.21529157290848033,0.4444444444444444,0.7437243915630803
1541,9,tma3_D2,0.0,0.4533028477227229,0.4,1.0
1542,9,tma3_E2,0.0,0.253931907854544,1.0,0.7271765203260216
1543,9,tma3_D2,0.0,0.6958183866480925,0.5769230769230769,1.0
1544,9,tma3_D2,0.0,0.40483635556671194,0.6842105263157895,0.8204294622267115
1545,9,tma3_D2,0.0,0.7174430925714503,0.3958333333333333,0.9352730046636246
1546,9,tma3_D2,0.0,0.8205997394838996,0.9,1.0
1547,9,tma3_D2,0.0,0.7807902379942422,0.7391304347826086,1.0
1548,9,tma3_D2,0.0,0.678665815306621,0.8333333333333334,1.0
1549,9,tma3_D2,0.0,0.09352706239818576,0.7916666666666666,0.761385489121462
1550,9,tma3_E2,0.0,0.630236653525972,0.6052631578947368,1.0
1551,9,tma3_E2,0.0,0.2896821678207496,0.4340277777777778,1.0
1552,9,tma3_E2,0.0,0.29272087709514827,0.5483870967741935,1.0
1553,9,tma3_E2,0.0,0.5843461636815777,0.6470588235294118,1.0
1554,9,tma3_E2,0.0,0.5569310663776699,0.9032258064516129,1.0
1555,9,tma3_E1,0.0,0.6056395338495222,0.5769230769230769,1.0
1556,9,tma3_E1,0.0,0.6202846623784314,0.45714285714285713,1.0
1557,9,tma3_E1,0.0,0.3966121677835599,0.43107569721115535,0.8431018979715728
1558,9,tma3_E1,0.0,0.5437183274153627,0.6538461538461539,1.0
1559,9,tma3_E1,0.0,0.0312955533609911,0.6428571428571429,0.8425153170048856
1560,9,tma3_E1,0.0,0.23135725486060632,0.6052631578947368,0.7120261923473096
1561,9,tma3_E1,0.0,0.35772591065010284,0.8823529411764706,0.7512263668211605
1562,9,tma3_E1,0.0,0.3759932529108475,0.6111111111111112,1.0
1563,9,tma3_E1,0.0,0.5416136042350523,0.7647058823529411,1.0
1564,9,tma3_E1,0.0,0.5518090235020308,0.546875,0.9333760583675439
1565,9,tma3_E1,0.0,0.6055888457252041,0.75,1.0
1566,9,tma3_E1,0.0,0.2728568276237725,0.7142857142857143,0.7812632612119162
1567,9,tma3_E1,0.0,0.45547637601803315,0.7575757575757576,0.8163979154287762
1568,9,tma3_E1,0.0,0.6717586223826787,0.7540983606557377,1.0
1569,9,tma3_E1,0.0,0.2511846517101962,0.8095238095238095,1.0
1570,9,tma3_E1,0.0,0.5525998963062009,0.3081395348837209,1.0
1571,9,tma3_E1,0.0,0.4600482733265514,0.5454545454545454,0.7946456126793999
1572,9,tma3_E1,0.0,0.4305316404791618,0.45528455284552843,0.7914705914381469
1573,9,tma3_E1,0.0,0.3939619025041615,0.6140350877192983,0.7619950417885721
1574,9,tma3_E1,0.0,0.2503690618793103,0.47126436781609193,0.7999227560454566
